t,asset,close
1770091200,eth,2343.8
1770094800,btc,78161.0
1770094800,eth,2313.85
1770098400,btc,78523.0
1770098400,eth,2318.5
1770102000,btc,78712.5
1770102000,eth,2321.0
1770105600,btc,78668.0
1770105600,eth,2313.75
1770109200,btc,78338.0
1770109200,eth,2290.6
1770112800,btc,78065.5
1770112800,eth,2280.6
1770116400,btc,78002.5
1770116400,eth,2275.1
1770120000,btc,78267.0
1770120000,eth,2299.55
1770123600,btc,78226.0
1770123600,eth,2310.3
1770127200,btc,77123.0
1770127200,eth,2255.75
1770130800,btc,78079.0
1770130800,eth,2301.95
1770134400,btc,76439.0
1770134400,eth,2239.4
1770138000,btc,74835.0
1770138000,eth,2193.55
1770141600,btc,73089.0
1770141600,eth,2119.55
1770145200,btc,74866.5
1770145200,eth,2203.8
1770148800,btc,76399.5
1770148800,eth,2297.6
1770152400,btc,76156.5
1770152400,eth,2281.75
1770156000,btc,75642.0
1770156000,eth,2235.3
1770159600,btc,75694.5
1770159600,eth,2231.55
1770163200,btc,75825.5
1770163200,eth,2238.4
1770166800,btc,76351.5
1770166800,eth,2266.25
1770170400,btc,75886.5
1770170400,eth,2249.75
1770174000,btc,76629.0
1770174000,eth,2281.15
1770177600,btc,76409.5
1770177600,eth,2271.15
1770181200,btc,76200.0
1770181200,eth,2262.5
1770184800,btc,76579.0
1770184800,eth,2275.15
1770188400,btc,76429.5
1770188400,eth,2281.9
1770192000,btc,76502.0
1770192000,eth,2277.85
1770195600,btc,76008.0
1770195600,eth,2258.0
1770199200,btc,76209.0
1770199200,eth,2256.95
1770202800,btc,75935.5
1770202800,eth,2252.4
1770206400,btc,76088.5
1770206400,eth,2241.6
1770210000,btc,74777.0
1770210000,eth,2196.15
1770213600,btc,74237.5
1770213600,eth,2169.25
1770217200,btc,74024.0
1770217200,eth,2149.05
1770220800,btc,73526.5
1770220800,eth,2131.95
1770224400,btc,72439.0
1770224400,eth,2121.9
1770228000,btc,73287.5
1770228000,eth,2144.5
1770231600,btc,73812.5
1770231600,eth,2184.7
1770235200,btc,73366.5
1770235200,eth,2167.65
1770238800,btc,72670.0
1770238800,eth,2125.75
1770242400,btc,72410.5
1770242400,eth,2116.75
1770246000,btc,73021.0
1770246000,eth,2143.7
1770249600,btc,72753.0
1770249600,eth,2146.8
1770253200,btc,72258.0
1770253200,eth,2144.55
1770256800,btc,71313.0
1770256800,eth,2120.3
1770260400,btc,71096.5
1770260400,eth,2106.8
1770264000,btc,70760.5
1770264000,eth,2100.35
1770267600,btc,70595.0
1770267600,eth,2097.45
1770271200,btc,70824.5
1770271200,eth,2084.3
1770274800,btc,70573.5
1770274800,eth,2086.9
1770278400,btc,70920.0
1770278400,eth,2107.55
1770282000,btc,71421.0
1770282000,eth,2129.7
1770285600,btc,70725.5
1770285600,eth,2093.55
1770289200,btc,70199.0
1770289200,eth,2076.05
1770292800,btc,69428.5
1770292800,eth,2058.8
1770296400,btc,69546.5
1770296400,eth,2055.1
1770300000,btc,69287.5
1770300000,eth,2043.45
1770303600,btc,67370.5
1770303600,eth,1957.4
1770307200,btc,68162.0
1770307200,eth,1994.75
1770310800,btc,66042.5
1770310800,eth,1950.55
1770314400,btc,66202.5
1770314400,eth,1946.05
1770318000,btc,65137.0
1770318000,eth,1924.2
1770321600,btc,63620.5
1770321600,eth,1865.95
1770325200,btc,63116.0
1770325200,eth,1846.1
1770328800,btc,63782.5
1770328800,eth,1865.75
1770332400,btc,62787.0
1770332400,eth,1822.95
1770336000,btc,63379.5
1770336000,eth,1867.75
1770339600,btc,65622.0
1770339600,eth,1929.55
1770343200,btc,64907.0
1770343200,eth,1905.15
1770346800,btc,64073.5
1770346800,eth,1889.7
1770350400,btc,64815.0
1770350400,eth,1906.75
1770354000,btc,66312.5
1770354000,eth,1956.4
1770357600,btc,64896.0
1770357600,eth,1906.35
1770361200,btc,64711.5
1770361200,eth,1896.8
1770364800,btc,64801.0
1770364800,eth,1873.05
1770368400,btc,65715.5
1770368400,eth,1917.45
1770372000,btc,65889.0
1770372000,eth,1925.25
1770375600,btc,66562.0
1770375600,eth,1931.3
1770379200,btc,66481.5
1770379200,eth,1919.9
1770382800,btc,67252.5
1770382800,eth,1948.75
1770386400,btc,68177.0
1770386400,eth,1976.85
1770390000,btc,68569.0
1770390000,eth,1978.65
1770393600,btc,69921.5
1770393600,eth,2035.6
1770397200,btc,70702.5
1770397200,eth,2066.05
1770400800,btc,69695.5
1770400800,eth,2042.85
1770404400,btc,70654.5
1770404400,eth,2064.4
1770408000,btc,69918.0
1770408000,eth,2052.4
1770411600,btc,70278.5
1770411600,eth,2052.6
1770415200,btc,71286.0
1770415200,eth,2073.55
1770418800,btc,70507.5
1770418800,eth,2062.1
1770422400,btc,69915.5
1770422400,eth,2041.7
1770426000,btc,70438.5
1770426000,eth,2061.0
1770429600,btc,70319.5
1770429600,eth,2058.05
1770433200,btc,70875.5
1770433200,eth,2079.4
1770436800,btc,70723.5
1770436800,eth,2085.85
1770440400,btc,70092.5
1770440400,eth,2082.2
1770444000,btc,68711.5
1770444000,eth,2046.45
1770447600,btc,68061.5
1770447600,eth,2027.0
1770451200,btc,68465.0
1770451200,eth,2019.25
1770454800,btc,68105.5
1770454800,eth,2013.65
1770458400,btc,67971.0
1770458400,eth,2010.35
1770462000,btc,67941.5
1770462000,eth,2018.7
1770465600,btc,68975.0
1770465600,eth,2040.25
1770469200,btc,69012.5
1770469200,eth,2039.35
1770472800,btc,68580.5
1770472800,eth,2018.05
1770476400,btc,69080.5
1770476400,eth,2050.3
1770480000,btc,68950.0
1770480000,eth,2049.15
1770483600,btc,69151.5
1770483600,eth,2060.0
1770487200,btc,69489.0
1770487200,eth,2095.8
1770490800,btc,69338.0
1770490800,eth,2090.25
1770494400,btc,69596.5
1770494400,eth,2104.05
1770498000,btc,69456.0
1770498000,eth,2099.6
1770501600,btc,69351.5
1770501600,eth,2086.9
1770505200,btc,69250.5
1770505200,eth,2085.75
1770508800,btc,69093.5
1770508800,eth,2082.9
1770512400,btc,69346.5
1770512400,eth,2094.75
1770516000,btc,69330.0
1770516000,eth,2087.0
1770519600,btc,69059.5
1770519600,eth,2077.0
1770523200,btc,69306.5
1770523200,eth,2085.8
1770526800,btc,69193.0
1770526800,eth,2083.15
1770530400,btc,69310.0
1770530400,eth,2077.6
1770534000,btc,69647.5
1770534000,eth,2083.05
1770537600,btc,70596.5
1770537600,eth,2114.7
1770541200,btc,70066.5
1770541200,eth,2099.5
1770544800,btc,70219.0
1770544800,eth,2094.0
1770548400,btc,70940.5
1770548400,eth,2130.9
1770552000,btc,71206.0
1770552000,eth,2130.7
1770555600,btc,71468.0
1770555600,eth,2124.75
1770559200,btc,71211.5
1770559200,eth,2127.25
1770562800,btc,71143.0
1770562800,eth,2106.1
1770566400,btc,70360.0
1770566400,eth,2079.1
1770570000,btc,70736.5
1770570000,eth,2090.15
1770573600,btc,71100.0
1770573600,eth,2108.55
1770577200,btc,71371.0
1770577200,eth,2125.45
1770580800,btc,70785.0
1770580800,eth,2102.95
1770584400,btc,70673.0
1770584400,eth,2092.9
1770588000,btc,71014.5
1770588000,eth,2106.9
1770591600,btc,70274.0
1770591600,eth,2089.25
1770595200,btc,70460.5
1770595200,eth,2082.95
1770598800,btc,70314.0
1770598800,eth,2069.55
1770602400,btc,70570.5
1770602400,eth,2079.9
1770606000,btc,71264.0
1770606000,eth,2099.9
1770609600,btc,70954.0
1770609600,eth,2090.35
1770613200,btc,70998.5
1770613200,eth,2095.0
1770616800,btc,70629.5
1770616800,eth,2080.5
1770620400,btc,70380.5
1770620400,eth,2064.85
1770624000,btc,69833.5
1770624000,eth,2048.7
1770627600,btc,69553.0
1770627600,eth,2040.4
1770631200,btc,68680.0
1770631200,eth,2020.9
1770634800,btc,68874.5
1770634800,eth,2026.0
1770638400,btc,69076.5
1770638400,eth,2033.9
1770642000,btc,68540.0
1770642000,eth,2021.55
1770645600,btc,69238.5
1770645600,eth,2042.95
1770649200,btc,69532.5
1770649200,eth,2061.1
1770652800,btc,70024.0
1770652800,eth,2090.0
1770656400,btc,70579.0
1770656400,eth,2126.15
1770660000,btc,70362.0
1770660000,eth,2129.25
1770663600,btc,70911.0
1770663600,eth,2130.25
1770667200,btc,70711.5
1770667200,eth,2124.0
1770670800,btc,70384.5
1770670800,eth,2121.9
1770674400,btc,70340.0
1770674400,eth,2114.25
1770678000,btc,70099.0
1770678000,eth,2103.9
1770681600,btc,69790.5
1770681600,eth,2096.0
1770685200,btc,70450.0
1770685200,eth,2116.0
1770688800,btc,70063.5
1770688800,eth,2107.0
1770692400,btc,69460.0
1770692400,eth,2063.65
1770696000,btc,69790.0
1770696000,eth,2069.45
1770699600,btc,69404.0
1770699600,eth,2052.0
1770703200,btc,68861.5
1770703200,eth,2008.0
1770706800,btc,68866.5
1770706800,eth,2005.9
1770710400,btc,69078.5
1770710400,eth,2013.55
1770714000,btc,69066.0
1770714000,eth,2015.2
1770717600,btc,68857.5
1770717600,eth,2012.45
1770721200,btc,68477.5
1770721200,eth,2000.95
1770724800,btc,68565.0
1770724800,eth,2005.9
1770728400,btc,68981.0
1770728400,eth,2020.95
1770732000,btc,68399.0
1770732000,eth,2008.0
1770735600,btc,69240.5
1770735600,eth,2020.55
1770739200,btc,69466.0
1770739200,eth,2025.45
1770742800,btc,69891.0
1770742800,eth,2039.05
1770746400,btc,68864.5
1770746400,eth,2008.4
1770750000,btc,69035.0
1770750000,eth,2016.85
1770753600,btc,68727.5
1770753600,eth,2010.4
1770757200,btc,68617.0
1770757200,eth,2007.15
1770760800,btc,68662.5
1770760800,eth,2017.5
1770764400,btc,68795.0
1770764400,eth,2021.45
1770768000,btc,69165.0
1770768000,eth,2024.85
1770771600,btc,68922.5
1770771600,eth,2022.6
1770775200,btc,68626.0
1770775200,eth,2016.2
1770778800,btc,68134.5
1770778800,eth,2008.3
1770782400,btc,67518.0
1770782400,eth,1970.45
1770786000,btc,67350.0
1770786000,eth,1973.65
1770789600,btc,66751.5
1770789600,eth,1947.55
1770793200,btc,66955.0
1770793200,eth,1949.6
1770796800,btc,66956.0
1770796800,eth,1949.7
1770800400,btc,66810.0
1770800400,eth,1945.45
1770804000,btc,66470.0
1770804000,eth,1938.0
1770807600,btc,67011.5
1770807600,eth,1952.25
1770811200,btc,67085.0
1770811200,eth,1950.75
1770814800,btc,67419.0
1770814800,eth,1958.8
1770818400,btc,66540.0
1770818400,eth,1942.05
1770822000,btc,66486.5
1770822000,eth,1928.3
1770825600,btc,65992.5
1770825600,eth,1914.0
1770829200,btc,66480.5
1770829200,eth,1928.75
1770832800,btc,67239.5
1770832800,eth,1943.3
1770836400,btc,67560.0
1770836400,eth,1951.25
1770840000,btc,67510.0
1770840000,eth,1952.3
1770843600,btc,67759.0
1770843600,eth,1969.15
1770847200,btc,67387.5
1770847200,eth,1950.4
1770850800,btc,67051.5
1770850800,eth,1939.95
1770854400,btc,67413.5
1770854400,eth,1957.3
1770858000,btc,67659.5
1770858000,eth,1964.2
1770861600,btc,67390.5
1770861600,eth,1956.45
1770865200,btc,67553.5
1770865200,eth,1967.15
1770868800,btc,66982.5
1770868800,eth,1964.35
1770872400,btc,67103.0
1770872400,eth,1968.75
1770876000,btc,67091.0
1770876000,eth,1973.95
1770879600,btc,67181.5
1770879600,eth,1967.25
1770883200,btc,67100.0
1770883200,eth,1964.3
1770886800,btc,67533.5
1770886800,eth,1981.15
1770890400,btc,67997.0
1770890400,eth,1992.65
1770894000,btc,68098.0
1770894000,eth,1988.0
1770897600,btc,67830.5
1770897600,eth,1979.55
1770901200,btc,68332.0
1770901200,eth,1994.0
1770904800,btc,67558.0
1770904800,eth,1977.1
1770908400,btc,67113.0
1770908400,eth,1947.4
1770912000,btc,65791.5
1770912000,eth,1907.4
1770915600,btc,65369.0
